@relation sentiment

@attribute "1,-1" numeric
@attribute "1,-2" numeric
@attribute "1,-3" numeric
@attribute "1,-4" numeric
@attribute "1,-5" numeric
@attribute "2,-1" numeric
@attribute "2,-2" numeric
@attribute "2,-3" numeric
@attribute "2,-4" numeric
@attribute "2,-5" numeric
@attribute "3,-1" numeric
@attribute "3,-2" numeric
@attribute "3,-3" numeric
@attribute "3,-4" numeric
@attribute "3,-5" numeric
@attribute "4,-1" numeric
@attribute "4,-2" numeric
@attribute "4,-3" numeric
@attribute "4,-4" numeric
@attribute "4,-5" numeric
@attribute "5,-1" numeric
@attribute "5,-2" numeric
@attribute "5,-3" numeric
@attribute "5,-4" numeric
@attribute "5,-5" numeric
@attribute "-5" numeric
@attribute "-4" numeric
@attribute "-3" numeric
@attribute "-2" numeric
@attribute "-1" numeric
@attribute "0" numeric
@attribute "1" numeric
@attribute "2" numeric
@attribute "3" numeric
@attribute "4" numeric
@attribute "5" numeric
@attribute classification {P, PE}

@data
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,482,0,10,2,0,0,P
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,P
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,P
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,474,0,23,2,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,480,0,9,3,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,468,0,12,1,3,0,P
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,489,0,4,5,0,0,P
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,475,0,8,3,1,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,13,0,462,0,9,7,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,477,0,9,5,2,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,474,0,15,7,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,472,0,8,6,1,0,P
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,476,0,9,3,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,413,0,3,1,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,413,0,3,1,0,0,P
15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,495,0,10,8,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,463,0,10,3,0,0,P
16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,484,0,13,6,0,0,P
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,467,0,14,6,0,0,P
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,333,0,11,2,2,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,483,0,6,5,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,116,0,3,1,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,116,0,3,1,0,0,P
15,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,499,0,13,5,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,473,0,4,11,0,0,P
16,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,493,0,13,2,0,0,P
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,477,0,10,7,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,475,0,6,10,0,0,P
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,303,0,6,1,0,0,P
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,303,0,6,1,0,0,P
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,333,0,11,2,2,0,P
15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,488,0,14,3,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,465,0,9,4,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,0,463,0,12,7,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,460,0,10,7,0,0,P
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,13,0,465,0,8,7,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,16,0,462,0,10,9,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,292,0,1,5,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,292,0,1,5,0,0,P
15,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,496,0,15,3,0,0,P
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,468,0,9,9,0,0,P
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,476,0,9,3,0,0,P
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,476,0,12,5,0,0,P
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,477,0,9,4,0,0,P
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,477,0,9,4,0,0,P
16,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,490,0,15,4,0,0,P
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,469,0,7,3,0,0,P
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,471,0,11,3,1,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,0,3,1,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,0,3,1,0,0,P
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,480,0,10,7,2,0,P
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,482,0,5,3,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,478,0,7,4,0,0,P
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,0,464,0,14,5,1,0,P
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,482,0,8,2,1,0,P
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,434,0,9,2,0,0,P
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,434,0,9,2,0,0,P
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,475,0,8,5,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,474,0,7,3,0,0,P
0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,474,0,15,3,0,0,P
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,477,0,4,1,0,0,P
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,0,475,0,5,1,0,0,P
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,14,0,372,0,10,1,0,0,P
4,1,0,0,0,3,0,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6,14,0,464,0,16,10,0,0,PE
1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,0,457,0,9,13,2,0,PE
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,465,0,16,2,1,0,PE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,476,0,10,4,0,0,PE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,470,0,12,2,1,0,PE
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,473,0,14,4,0,0,PE
4,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,479,0,10,10,0,0,PE
0,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0,308,0,15,9,0,0,PE
0,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0,308,0,15,9,0,0,PE
9,0,1,0,0,5,2,2,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,11,0,486,0,15,8,0,0,PE
0,1,1,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,0,467,0,9,6,0,0,PE
10,2,2,1,0,3,1,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,5,15,0,476,0,19,7,0,0,PE
7,1,0,0,0,6,0,0,1,0,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,2,11,0,478,0,15,12,0,0,PE
2,2,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,476,0,13,6,0,0,PE
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,24,0,462,0,10,3,0,0,PE
2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,221,0,6,6,0,0,PE
2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,221,0,6,6,0,0,PE
8,1,2,1,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,0,486,0,13,2,0,0,PE
3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,8,0,479,0,8,4,0,0,PE
0,0,0,1,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,0,472,0,14,4,0,0,PE
8,2,0,0,0,8,1,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,8,0,488,0,20,8,0,0,PE
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,26,0,455,0,13,3,0,0,PE
2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,484,0,10,0,0,0,PE
2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,16,0,463,0,9,4,1,0,PE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,0,467,0,7,1,0,0,PE
3,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,467,0,12,6,0,0,PE
1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,197,0,5,5,0,0,PE
1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,197,0,5,5,0,0,PE
9,4,0,1,0,7,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,17,0,482,0,16,6,0,0,PE
2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,475,0,12,0,0,0,PE
4,3,0,0,0,8,1,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,16,0,470,0,27,6,0,0,PE
2,1,0,0,0,1,1,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,19,0,468,0,12,6,1,0,PE
6,2,1,2,0,3,1,0,0,0,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,6,6,11,0,473,0,14,15,0,0,PE
3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,0,474,0,9,5,1,0,PE
2,2,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3,14,0,470,0,9,6,0,0,PE
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2,13,0,461,0,9,8,1,0,PE
0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,256,0,9,5,0,0,PE
0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,256,0,9,5,0,0,PE
4,0,0,2,0,1,0,2,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,4,11,0,469,0,16,10,3,0,PE
11,1,0,0,0,10,1,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,9,0,484,0,24,12,0,0,PE
0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,475,0,12,3,0,0,PE
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,0,469,0,12,7,0,0,PE
0,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,11,0,465,0,14,5,0,0,PE
1,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,218,0,12,6,0,0,PE
1,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,218,0,12,6,0,0,PE
1,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,415,0,11,10,0,0,PE
6,0,1,0,0,6,3,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,8,13,0,475,0,22,7,0,0,PE
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,0,474,0,11,4,0,0,PE
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,463,0,14,5,0,0,PE
1,0,2,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,0,462,0,19,7,0,0,PE
4,1,0,1,0,6,0,1,0,0,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,7,10,15,0,464,0,15,11,0,0,PE
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,0,462,0,10,1,0,0,PE
1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11,0,463,0,15,7,0,0,PE
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,479,0,6,3,0,0,PE
3,1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,469,0,18,3,0,0,PE
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,199,0,3,4,0,0,PE
1,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,415,0,11,10,0,0,PE
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,199,0,3,4,0,0,PE
6,1,0,0,0,10,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,10,0,477,0,17,7,2,0,PE
4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,472,0,16,3,0,0,PE
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,14,0,457,0,16,8,0,0,PE
5,1,0,0,0,4,2,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,0,470,0,21,11,0,0,PE
1,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,0,466,0,19,6,0,0,PE
2,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,246,0,12,4,0,0,PE
2,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,246,0,12,4,0,0,PE
11,4,0,1,0,3,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,2,17,0,486,0,9,6,0,0,PE
3,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,0,469,0,10,6,2,0,PE
3,0,0,0,0,2,1,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,5,0,472,0,8,15,1,0,PE
8,1,2,0,0,3,1,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,6,18,0,470,0,11,8,2,0,PE
4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,12,0,471,0,11,9,0,0,PE
5,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,19,0,401,0,9,7,3,0,PE
5,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,19,0,401,0,9,7,3,0,PE
4,0,0,2,0,7,0,0,0,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,4,14,0,468,0,20,14,0,0,PE
2,4,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,16,0,463,0,12,9,1,0,PE
12,1,1,2,0,3,1,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,6,15,0,479,0,8,14,1,0,PE
1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,19,0,466,0,10,5,0,0,PE
4,0,1,2,0,9,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,483,0,17,8,1,0,PE
1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,6,13,0,463,0,8,4,0,0,PE
2,1,0,0,0,2,0,0,0,0,4,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,5,3,6,0,475,0,12,13,0,0,PE
1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,0,462,0,11,5,1,0,PE
3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,4,11,0,469,0,8,2,1,0,PE
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,149,0,3,4,0,0,PE
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,149,0,3,4,0,0,PE
8,0,0,2,1,5,1,0,1,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,11,3,6,0,485,0,14,8,0,0,PE
2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,14,8,15,0,449,0,17,5,0,0,PE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,10,0,476,0,1,0,0,0,PE
3,0,0,4,0,7,0,0,2,0,7,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,14,2,8,0,466,0,19,19,1,0,PE
2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,12,0,471,0,4,2,1,0,PE
2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,8,8,8,0,457,0,18,7,2,0,PE
5,1,2,0,0,6,0,0,0,0,6,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,3,3,7,0,484,0,15,12,1,0,PE
0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,6,0,312,0,9,6,0,0,PE
0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,6,0,312,0,9,6,0,0,PE
1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17,6,7,0,455,0,11,11,0,0,PE
6,0,1,2,0,6,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,12,0,471,0,19,10,0,0,PE
0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,482,0,11,3,0,0,PE
2,1,1,1,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,8,0,482,0,11,9,0,0,PE
9,1,0,1,0,6,1,0,0,0,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,9,1,7,0,482,0,15,13,0,0,PE
0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,0,469,0,9,5,0,0,PE
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,482,0,9,4,0,0,PE
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,7,12,0,470,0,4,7,0,0,PE
4,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,485,0,12,9,0,0,PE
2,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,18,0,448,0,15,8,0,0,PE
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,489,0,3,3,0,0,PE
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,145,0,3,2,0,0,PE
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,145,0,3,2,0,0,PE
6,0,0,2,1,9,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,10,0,476,0,24,9,0,0,PE
3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,0,475,0,8,2,0,0,PE
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,14,16,0,456,0,12,4,0,0,PE
13,1,0,0,0,5,2,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,4,16,0,473,0,19,7,1,0,PE
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,0,474,0,13,4,0,0,PE
1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,473,0,9,6,0,0,PE
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,18,0,455,0,14,4,0,0,PE
2,0,0,1,0,2,1,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5,7,7,0,413,0,11,8,0,0,PE
1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,473,0,14,1,1,0,PE
2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,478,0,14,2,0,0,PE
0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,467,0,17,8,0,0,PE
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,481,0,8,4,0,0,PE
